id;tournament;stage;session_no;game_no;date;score_or_attendance;place_or_result;comment;extra;label
1743;Civilization: DUEL;week;4;1;;0;;;;1726
1743;Civilization: DUEL;week;5;1;;0;;;;1726
1743;Civilization: DUEL;week;6;1;;0;;;;1726
1743;Civilization: DUEL;week;7;1;;0;;;;1726
1743;Civilization: DUEL;week;8;1;;0;;;;1726
1743;Life is Feudal;week;1;1;;0;;;лесник;Рядовой
1743;Life is Feudal;week;2;1;;0;;;лесник;Рядовой
1743;Life is Feudal;week;3;1;;0;;;лесник;Рядовой
1743;Life is Feudal;week;4;1;;0;;;лесник;Рядовой
1743;Life is Feudal;week;5;1;;0;;;лесник;Рядовой
1743;Life is Feudal;week;6;1;;0;;;лесник;Рядовой
1743;Life is Feudal;week;7;1;;0;;;лесник;Рядовой
1743;Life is Feudal;week;8;1;;0;;;лесник;Рядовой
1743;Life is Feudal;week;9;1;;С;;;лесник;Рядовой
1743;Life is Feudal;week;10;1;;0;;;лесник;Рядовой
1743;Bandy;bandy;1;1;;0;;;;1 игра
1743;Bandy;bandy;2;1;;0;;;;2 игра
1747;Business Cats;training;1;1;;0;19;;;1 Тренировочная
1747;Business Cats;training;2;1;;0;4;;;2 Тренировочная
1747;Business Cats;training;2;2;;0;4;;;2 Тренировочная
1747;Business Cats;rating;1;1;;0;8;;;1 Рейтинговая
1747;Business Cats;rating;1;2;;0;8;;;1 Рейтинговая
1747;Business Cats;rating;2;1;;#Н/Д;8;;;2 Рейтинговая
1747;Business Cats;rating;2;2;;#Н/Д;8;;;2 Рейтинговая
1747;Business Cats;rating;3;1;;0;17;;;3 Рейтинговая
1747;Business Cats;rating;3;2;;0;17;;;3 Рейтинговая
1747;Пейнтбол;paintball;1;1;;-1;Победа;;;Тренировочный бой
1747;Пейнтбол;paintball;2;1;;0;Проигрыш;;;1 Групповой бой
1747;Пейнтбол;paintball;3;1;;0;Проигрыш;;;2 Групповой бой
1747;Пейнтбол;paintball;4;1;;0;Проигрыш;;;3 Групповой бой
1747;Пейнтбол;paintball;5;1;;0;35 мин;;;1 сценарный бой
1747;Пейнтбол;paintball;6;1;;0;25 мин;;;2 сценарный бой
1747;Пейнтбол;paintball;7;1;;-1;Выбыл с плей-офф;;;Плей-Офф
1747;Civilization: Solo;week;1;1;;0;;;;1706
1747;Civilization: Solo;week;2;1;;0;;;;1706
1747;Civilization: Solo;week;3;1;;0;;;;1706
1747;Civilization: Solo;week;4;1;;C;;;;1706
1747;Civilization: Solo;week;5;1;;0;;;;1706
1747;Civilization: Solo;week;6;1;;0;;;;1706
1747;Civilization: Solo;week;7;1;;0;;;;1706
1747;Civilization: Solo;week;8;1;;0;;;;1706
1747;Civilization: Solo;week;9;1;;0;;;;1706
1747;Civilization: DUEL;week;1;1;;0;;;;Не защитился
1747;Civilization: DUEL;week;2;1;;С;;;;Не защитился
1747;Civilization: DUEL;week;3;1;;-1;;;;Не защитился
1747;Civilization: DUEL;week;4;1;;-1;;;;Не защитился
1747;Civilization: DUEL;week;5;1;;-1;;;;Не защитился
2446;Business Cats;training;1;1;;0;7;;;1 Тренировочная
2446;Business Cats;training;2;1;;0;6;;;2 Тренировочная
2446;Business Cats;training;2;2;;0;6;;;2 Тренировочная
2446;Business Cats;rating;1;1;;С;17;;;1 Рейтинговая
2446;Business Cats;rating;1;2;;0;17;;;1 Рейтинговая
2446;Business Cats;rating;2;1;;0;19;;;2 Рейтинговая
2446;Business Cats;rating;2;2;;0;19;;;2 Рейтинговая
2446;Business Cats;rating;3;1;;0;7;;;3 Рейтинговая
2446;Business Cats;rating;3;2;;0;7;;;3 Рейтинговая
2446;Пейнтбол;paintball;1;1;;0;Проигрыш;;;Тренировочный бой
2446;Пейнтбол;paintball;2;1;;0;Победа;;;1 Групповой бой
2446;Пейнтбол;paintball;3;1;;0;Проигрыш;;;2 Групповой бой
2446;Пейнтбол;paintball;4;1;;0;Победа;;;3 Групповой бой
2446;Пейнтбол;paintball;5;1;;0;31 мин;;;1 сценарный бой
2446;Пейнтбол;paintball;6;1;;0;38 мин;;;2 сценарный бой
2446;Пейнтбол;paintball;7;1;;0;Выбыл с плей-офф;;;Плей-Офф
2446;Civilization: Solo;week;1;1;;#Н/Д;;;;
2446;Civilization: Solo;week;2;1;;0;;;;
2446;Civilization: Solo;week;3;1;;0;;;;
2446;Civilization: Solo;week;4;1;;0;;;;
2446;Civilization: Solo;week;5;1;;0;;;;
2446;Civilization: Solo;week;6;1;;0;;;;
2446;Civilization: Solo;week;7;1;;0;;;;
2446;Civilization: Solo;week;8;1;;0;;;;
2446;Civilization: Solo;week;9;1;;-1;;;;
1109;Business Cats;training;1;1;;0;11;;;1 Тренировочная
1109;Business Cats;training;2;1;;-1;7;;;2 Тренировочная
1109;Business Cats;training;2;2;;-1;7;;;2 Тренировочная
1109;Business Cats;rating;1;1;;0;8;;;1 Рейтинговая
1109;Business Cats;rating;1;2;;0;8;;;1 Рейтинговая
1109;Business Cats;rating;2;1;;0;14;;;2 Рейтинговая
1109;Business Cats;rating;2;2;;0;14;;;2 Рейтинговая
1109;Business Cats;rating;3;1;;0;24;;;3 Рейтинговая
1109;Business Cats;rating;3;2;;-1;24;;;3 Рейтинговая
1109;Пейнтбол;paintball;1;1;;0;Проигрыш;;;Тренировочный бой
1109;Пейнтбол;paintball;2;1;;0;Победа;;;1 Групповой бой
1109;Пейнтбол;paintball;3;1;;0;Проигрыш;;;2 Групповой бой
1109;Пейнтбол;paintball;4;1;;0;Проигрыш;;;3 Групповой бой
1109;Пейнтбол;paintball;5;1;;0;41 мин;;;1 сценарный бой
1109;Пейнтбол;paintball;6;1;;0;45 мин;;;2 сценарный бой
1109;Пейнтбол;paintball;7;1;;0;Выбыл с плей-офф;;;Плей-Офф
1109;Civilization: Solo;week;1;1;;0;;;;
1109;Civilization: Solo;week;2;1;;0;;;;
1109;Civilization: Solo;week;3;1;;0;;;;
1109;Civilization: Solo;week;4;1;;0;;;;
1109;Civilization: Solo;week;5;1;;0;;;;
1109;Civilization: Solo;week;6;1;;0;;;;
1109;Civilization: Solo;week;7;1;;0;;;;
1109;Civilization: Solo;week;8;1;;0;;;;
1109;Civilization: Solo;week;9;1;;0;;;;
1109;Civilization: DUEL;week;1;1;;0;;;;Не защитился
1109;Civilization: DUEL;week;2;1;;0;;;;Не защитился
1109;Civilization: DUEL;week;3;1;;-1;;;;Не защитился
1109;Civilization: DUEL;week;4;1;;0;;;;Не защитился
1109;Civilization: DUEL;week;5;1;;0;;;;Не защитился
1109;Civilization: DUEL;week;6;1;;0;;;;Не защитился
1109;Civilization: DUEL;week;7;1;;-1;;;;Не защитился
1109;Life is Feudal;week;1;1;;-1;;;;Резерв
1109;Life is Feudal;week;2;1;;-1;;;;Резерв
1109;Life is Feudal;week;3;1;;-1;;;;Резерв
1109;Life is Feudal;week;4;1;;-1;;;;Резерв
1109;Life is Feudal;week;5;1;;-1;;;;Резерв
1109;Life is Feudal;week;6;1;;0;;;;Резерв
1109;Life is Feudal;week;7;1;;0;;;;Резерв
1109;Life is Feudal;week;8;1;;-1;;;;Резерв
1109;Life is Feudal;week;9;1;;-1;;;;Резерв
1109;Life is Feudal;week;10;1;;-1;;;;Резерв
1741;Business Cats;training;1;1;;0;4;;;1 Тренировочная
1741;Business Cats;training;2;1;;0;12;;;2 Тренировочная
1741;Business Cats;training;2;2;;0;12;;;2 Тренировочная
1741;Business Cats;rating;1;1;;0;4;;;1 Рейтинговая
1741;Business Cats;rating;1;2;;0;4;;;1 Рейтинговая
1741;Business Cats;rating;2;1;;#Н/Д;2;;;2 Рейтинговая
1741;Business Cats;rating;2;2;;#Н/Д;2;;;2 Рейтинговая
1741;Business Cats;rating;3;1;;0;7;;;3 Рейтинговая
1741;Business Cats;rating;3;2;;0;7;;;3 Рейтинговая
1741;Пейнтбол;paintball;1;1;;0;Победа;;;Тренировочный бой
1741;Пейнтбол;paintball;2;1;;0;Проигрыш;;;1 Групповой бой
1741;Пейнтбол;paintball;3;1;;0;Проигрыш;;;2 Групповой бой
1741;Пейнтбол;paintball;4;1;;0;Проигрыш;;;3 Групповой бой
1741;Пейнтбол;paintball;5;1;;0;31 мин;;;1 сценарный бой
1741;Пейнтбол;paintball;6;1;;0;20 мин;;;2 сценарный бой
1741;Пейнтбол;paintball;7;1;;0;1/16 финала;;;Плей-Офф
1741;Civilization: Solo;week;1;1;;0;;;;
1741;Civilization: Solo;week;2;1;;#Н/Д;;;;
1741;Civilization: Solo;week;3;1;;#Н/Д;;;;
1741;Civilization: Solo;week;4;1;;#Н/Д;;;;
950;Business Cats;training;1;1;;0;4;;;1 Тренировочная
950;Business Cats;training;2;1;;0;1;;;2 Тренировочная
950;Business Cats;training;2;2;;0;1;;;2 Тренировочная
950;Business Cats;rating;1;1;;-1;16;;;1 Рейтинговая
950;Business Cats;rating;1;2;;0;16;;;1 Рейтинговая
950;Business Cats;rating;2;1;;0;10;;;2 Рейтинговая
950;Business Cats;rating;2;2;;0;10;;;2 Рейтинговая
950;Business Cats;rating;3;1;;0;8;;;3 Рейтинговая
950;Business Cats;rating;3;2;;0;8;;;3 Рейтинговая
950;Пейнтбол;paintball;1;1;;0;Победа;;;Тренировочный бой
950;Пейнтбол;paintball;2;1;;0;Проигрыш;;;1 Групповой бой
950;Пейнтбол;paintball;3;1;;0;Победа;;;2 Групповой бой
950;Пейнтбол;paintball;4;1;;0;Победа;;;3 Групповой бой
950;Пейнтбол;paintball;5;1;;0;33 мин;;;1 сценарный бой
950;Пейнтбол;paintball;6;1;;0;47 мин;;;2 сценарный бой
950;Пейнтбол;paintball;7;1;;0;Выбыл с плей-офф;;;Плей-Офф
950;Civilization: Solo;week;1;1;;0;;;;1713
950;Civilization: Solo;week;2;1;;0;;;;1713
950;Civilization: Solo;week;3;1;;0;;;;1713
950;Civilization: Solo;week;4;1;;0;;;;1713
950;Civilization: Solo;week;5;1;;0;;;;1713
950;Civilization: Solo;week;6;1;;0;;;;1713
950;Civilization: Solo;week;7;1;;0;;;;1713
950;Civilization: Solo;week;8;1;;0;;;;1713
950;Civilization: Solo;week;9;1;;0;;;;1713
950;Civilization: DUEL;week;1;1;;0;;;;1706
950;Civilization: DUEL;week;2;1;;0;;;;1706
950;Civilization: DUEL;week;3;1;;0;;;;1706
950;Civilization: DUEL;week;4;1;;0;;;;1706
950;Civilization: DUEL;week;5;1;;0;;;;1706
950;Civilization: DUEL;week;6;1;;0;;;;1706
950;Civilization: DUEL;week;7;1;;0;;;;1706
950;Civilization: DUEL;week;8;1;;0;;;;1706
950;Life is Feudal;week;1;1;;0;;;;Лорд
950;Life is Feudal;week;2;1;;0;;;;Лорд
950;Life is Feudal;week;3;1;;0;;;;Лорд
950;Life is Feudal;week;4;1;;0;;;;Лорд
950;Life is Feudal;week;5;1;;0;;;;Лорд
950;Life is Feudal;week;6;1;;0;;;;Лорд
950;Life is Feudal;week;7;1;;0;;;;Лорд
950;Life is Feudal;week;8;1;;0;;;;Лорд
950;Life is Feudal;week;9;1;;0;;;;Лорд
950;Life is Feudal;week;10;1;;0;;;;Лорд
950;Bandy;bandy;1;1;;0;;;;1 игра
950;Bandy;bandy;2;1;;0;;;;2 игра
1798;Business Cats;training;1;1;;0;16;;;1 Тренировочная
1798;Business Cats;training;2;1;;0;5;;;2 Тренировочная
1798;Business Cats;training;2;2;;0;5;;;2 Тренировочная
1798;Business Cats;rating;1;1;;0;23;;;1 Рейтинговая
1798;Business Cats;rating;1;2;;0;23;;;1 Рейтинговая
1798;Business Cats;rating;2;1;;#Н/Д;4;;;2 Рейтинговая
1798;Business Cats;rating;2;2;;#Н/Д;4;;;2 Рейтинговая
1798;Business Cats;rating;3;1;;0;12;;;3 Рейтинговая
1798;Business Cats;rating;3;2;;0;12;;;3 Рейтинговая
1798;Пейнтбол;paintball;1;1;;0;Победа;;;Тренировочный бой
1798;Пейнтбол;paintball;2;1;;0;Победа;;;1 Групповой бой
1798;Пейнтбол;paintball;3;1;;0;Проигрыш;;;2 Групповой бой
1798;Пейнтбол;paintball;4;1;;0;Победа;;;3 Групповой бой
1798;Пейнтбол;paintball;5;1;;0;34 мин;;;1 сценарный бой
1798;Пейнтбол;paintball;6;1;;0;61 минута;;;2 сценарный бой
1798;Пейнтбол;paintball;7;1;;0;1/16 финала;;;Плей-Офф
1798;Civilization: Solo;week;1;1;;0;;;;
1798;Civilization: Solo;week;2;1;;0;;;;
1798;Civilization: Solo;week;3;1;;0;;;;
1798;Civilization: Solo;week;4;1;;0;;;;
1798;Civilization: Solo;week;5;1;;0;;;;
1798;Civilization: Solo;week;6;1;;0;;;;
1798;Civilization: Solo;week;7;1;;0;;;;
1798;Civilization: Solo;week;8;1;;0;;;;
1798;Civilization: Solo;week;9;1;;0;;;;
1798;Civilization: DUEL;week;1;1;;0;;;;Не защитился
1798;Civilization: DUEL;week;2;1;;0;;;;Не защитился
1798;Civilization: DUEL;week;3;1;;0;;;;Не защитился
1798;Civilization: DUEL;week;4;1;;0;;;;Не защитился
1798;Civilization: DUEL;week;5;1;;0;;;;Не защитился
1798;Civilization: DUEL;week;6;1;;0;;;;Не защитился
1798;Civilization: DUEL;week;7;1;;0;;;;Не защитился
1798;Civilization: DUEL;week;8;1;;0;;;;Не защитился
1798;Life is Feudal;week;1;1;;0;;;плотник;Рядовой
1798;Life is Feudal;week;2;1;;0;;;плотник;Рядовой
1798;Life is Feudal;week;3;1;;0;;;плотник;Рядовой
1798;Life is Feudal;week;4;1;;0;;;плотник;Рядовой
1798;Life is Feudal;week;5;1;;0;;;плотник;Рядовой
1798;Life is Feudal;week;6;1;;0;;;плотник;Рядовой
1798;Life is Feudal;week;7;1;;0;;;плотник;Рядовой
1798;Life is Feudal;week;8;1;;0;;;плотник;Рядовой
1798;Life is Feudal;week;9;1;;0;;;плотник;Рядовой
1798;Life is Feudal;week;10;1;;0;;;плотник;Рядовой
1798;Bandy;bandy;1;1;;0;;;;1 игра
1798;Bandy;bandy;2;1;;0;;;;2 игра
765;Business Cats;training;1;1;;0;13;;;1 Тренировочная
765;Business Cats;training;2;1;;0;20;;;2 Тренировочная
765;Business Cats;training;2;2;;0;20;;;2 Тренировочная
765;Business Cats;rating;1;1;;0;1;;;1 Рейтинговая
765;Business Cats;rating;1;2;;0;1;;;1 Рейтинговая
765;Business Cats;rating;2;1;;0;20;;;2 Рейтинговая
765;Business Cats;rating;2;2;;0;20;;;2 Рейтинговая
765;Business Cats;rating;3;1;;0;1;;;3 Рейтинговая
765;Business Cats;rating;3;2;;0;1;;;3 Рейтинговая
765;Пейнтбол;paintball;1;1;;0;Победа;;;Тренировочный бой
765;Пейнтбол;paintball;2;1;;0;Победа;;;1 Групповой бой
765;Пейнтбол;paintball;3;1;;0;Победа;;;2 Групповой бой
765;Пейнтбол;paintball;4;1;;0;Победа;;;3 Групповой бой
765;Пейнтбол;paintball;5;1;;0;25 мин;;;1 сценарный бой
765;Пейнтбол;paintball;6;1;;0;38 мин;;;2 сценарный бой
765;Пейнтбол;paintball;7;1;;0;1/16 финала;;;Плей-Офф
765;Civilization: Solo;week;1;1;;0;;;;
765;Civilization: Solo;week;2;1;;0;;;;
765;Civilization: Solo;week;3;1;;С;;;;
765;Civilization: Solo;week;4;1;;0;;;;
765;Civilization: Solo;week;5;1;;0;;;;
765;Civilization: Solo;week;6;1;;0;;;;
765;Civilization: Solo;week;7;1;;0;;;;
765;Civilization: Solo;week;8;1;;0;;;;
765;Civilization: Solo;week;9;1;;0;;;;
765;Civilization: DUEL;week;1;1;;-1;;;;Не защитился
765;Civilization: DUEL;week;2;1;;0;;;;Не защитился
765;Civilization: DUEL;week;3;1;;С;;;;Не защитился
765;Civilization: DUEL;week;4;1;;0;;;;Не защитился
765;Civilization: DUEL;week;5;1;;0;;;;Не защитился
765;Civilization: DUEL;week;6;1;;0;;;;Не защитился
765;Civilization: DUEL;week;7;1;;0;;;;Не защитился
765;Civilization: DUEL;week;8;1;;0;;;;Не защитился
765;Life is Feudal;week;1;1;;0;;;плотник;Сержант
765;Life is Feudal;week;2;1;;0;;;плотник;Сержант
765;Life is Feudal;week;3;1;;0;;;плотник;Сержант
765;Life is Feudal;week;4;1;;0;;;плотник;Сержант
765;Life is Feudal;week;5;1;;0;;;плотник;Сержант
765;Life is Feudal;week;6;1;;0;;;плотник;Сержант
765;Life is Feudal;week;7;1;;0;;;плотник;Сержант
765;Life is Feudal;week;8;1;;0;;;плотник;Сержант
765;Life is Feudal;week;10;1;;0;;;плотник;Сержант
3011;Business Cats;training;1;1;;0;10;;;1 Тренировочная
3011;Business Cats;training;2;1;;0;5;;;2 Тренировочная
3011;Business Cats;training;2;2;;0;5;;;2 Тренировочная
3011;Business Cats;rating;1;1;;0;23;;;1 Рейтинговая
3011;Business Cats;rating;1;2;;0;23;;;1 Рейтинговая
3011;Business Cats;rating;2;1;;#Н/Д;;;;2 Рейтинговая
3011;Business Cats;rating;2;2;;#Н/Д;;;;2 Рейтинговая
3011;Business Cats;rating;3;1;;-1;#Н/Д;;;3 Рейтинговая
3011;Business Cats;rating;3;2;;-1;#Н/Д;;;3 Рейтинговая
3011;Пейнтбол;paintball;1;1;;0;Победа;;;Тренировочный бой
3011;Пейнтбол;paintball;2;1;;0;Проигрыш;;;1 Групповой бой
3011;Пейнтбол;paintball;3;1;;0;Проигрыш;;;2 Групповой бой
3011;Пейнтбол;paintball;4;1;;0;Проигрыш;;;3 Групповой бой
3011;Пейнтбол;paintball;5;1;;-1;46 мин;;;1 сценарный бой
3011;Пейнтбол;paintball;6;1;;-1;61 минута;;;2 сценарный бой
3011;Пейнтбол;paintball;7;1;;-1;Выбыл с плей-офф;;;Плей-Офф
3011;Civilization: Solo;week;1;1;;#Н/Д;;;;
3011;Civilization: Solo;week;2;1;;#Н/Д;;;;
3011;Civilization: Solo;week;3;1;;#Н/Д;;;;
3011;Civilization: Solo;week;4;1;;#Н/Д;;;;
1118;Business Cats;training;1;1;;0;10;;;1 Тренировочная
1118;Business Cats;training;2;1;;-1;5;;;2 Тренировочная
1118;Business Cats;training;2;2;;-1;5;;;2 Тренировочная
